Type1,Type2,Type3,Rooms,Bathroom,Car,Landsize,BuildingArea,Distance,YearBuilt,Price
1,0,0,3,1,1,750,103,11.2,1970,682000
1,0,0,2,1,1,750,92,11.2,1960,680000
1,0,0,3,2,2,750,132,10.1,1984,1275000
1,0,0,4,2,4,749,206,11,1950,1800000
1,0,0,2,1,4,749,77,10.8,1950,868000
1,0,0,4,2,2,749,180.9,15.5,1989,810000
1,0,0,3,2,2,749,180,15.5,1979,735000
1,0,0,4,2,2,748,152,18.8,1996,1100000
1,0,0,3,1,1,748,101,10.5,1950,915000
1,0,0,2,1,1,748,56,6.5,1965,432500
1,0,0,4,3,2,747,242,11.2,1985,1350000
1,0,0,4,2,2,746,161,9.1,1950,1740000
1,0,0,2,1,1,746,265,9.9,1950,1570000
1,0,0,3,1,1,746,152,11.2,1960,865000
1,0,0,3,2,2,745,157,9.2,1920,2115000
1,0,0,4,2,2,745,182,12.8,1992,920000
1,0,0,4,1,2,745,130,13.8,1950,845000
1,0,0,3,1,2,745,149,11.2,1985,613000
1,0,0,2,1,1,745,72,5.6,1968,610000
1,0,0,2,1,1,745,72,5.6,1968,610000
1,0,0,4,2,2,744,226,9.7,1985,2400000
1,0,0,4,2,2,744,300,11.8,1985,1300000
1,0,0,3,1,1,744,117,18.8,1960,900000
1,0,0,4,1,1,744,136,25,1970,728000
1,0,0,4,3,2,743,171,14.6,1973,1300000
1,0,0,3,1,2,743,148.47,14.2,1960,1260000
1,0,0,3,1,2,743,115,12,1970,953000
1,0,0,3,2,2,743,147,16.1,1980,866000
1,0,0,3,1,2,743,110,27.2,1990,480000
1,0,0,4,3,2,742,247,11.2,1900,3700000
1,0,0,4,2,2,742,280,7.8,1997,2990000
1,0,0,5,4,2,742,262,9.7,1980,2400000
1,0,0,4,2,2,742,164,16.7,1970,1790000
1,0,0,4,2,5,742,236,7.7,2000,1161000
1,0,0,3,1,2,742,101,13,1970,780000
1,0,0,5,4,2,741,407,7.8,2009,3320000
1,0,0,4,3,2,741,281,5.4,1920,3300000
1,0,0,4,3,2,741,307,5.6,1890,2250000
1,0,0,3,1,0,741,151,13.1,1910,1760000
1,0,0,5,3,2,740,222,7.8,1960,2100000
1,0,0,4,2,2,740,201,9.8,1950,1345000
1,0,0,4,3,2,740,185,13.9,1985,1225000
1,0,0,3,2,2,740,119,31.7,1985,410000
1,0,0,5,2,0,739,266.53,10.2,1927,2505000
1,0,0,4,1,2,739,291,9.7,1930,2000000
1,0,0,4,2,1,739,183,9.2,2002,1998000
1,0,0,5,1,2,739,155,6.9,1930,1740000
1,0,0,4,2,3,739,182,11.7,1970,1410000
1,0,0,3,1,2,739,126,18.8,1965,865000
1,0,0,3,2,2,739,112,12.8,1970,730000
1,0,0,5,2,4,738,258,14.7,1980,1180000
1,0,0,4,2,1,738,148,24.8,1985,850000
1,0,0,3,1,2,738,107.4,13,1960,822000
1,0,0,4,2,2,738,192,31.7,2000,605000
1,0,0,3,2,1,738,138,12.4,2010,455000
1,0,0,3,2,6,737,207,7.7,1915,3572000
1,0,0,4,4,2,737,293,5.6,1910,2460000
1,0,0,5,3,2,737,325,9,2008,2325000
1,0,0,5,3,2,737,193,9.2,1950,1660000
1,0,0,3,2,2,737,169,6.7,1930,1600000
1,0,0,5,2,2,737,194,13.1,1990,1018000
1,0,0,4,2,3,737,265,13.6,2010,970000
1,0,0,4,2,4,736,284,13,1950,1910000
1,0,0,4,2,3,736,225,9.2,1958,1825000
1,0,0,2,2,2,736,116,21.3,1960,937000
1,0,0,3,2,1,735,219,11.2,1920,2300000
1,0,0,5,3,2,735,235,11.2,1920,2200000
1,0,0,5,3,2,735,286,10.2,1945,2000000
1,0,0,3,1,2,735,127,7.8,1920,1130000
1,0,0,4,2,2,735,130,16.7,1970,1040000
1,0,0,4,2,2,734,272,11.2,1920,2200000
1,0,0,4,2,3,734,222,27.1,1996,911982
1,0,0,4,2,2,734,211,16.1,1980,865000
1,0,0,3,1,4,734,140,13,1960,670000
1,0,0,2,1,1,734,65,3.3,2013,515000
1,0,0,4,3,6,733,238,5.2,1950,1790000
1,0,0,4,1,1,733,159,9.9,1960,975000
1,0,0,5,2,2,733,217,23.5,1986,870000
1,0,0,2,1,1,733,110,24.8,1950,775000
1,0,0,4,3,2,732,367,4.6,1980,4500000
1,0,0,4,2,2,732,333,11.2,1925,2700000
1,0,0,3,1,3,732,138,9.2,1950,1800000
1,0,0,2,1,1,732,97,13,1950,1550000
1,0,0,3,2,2,731,149,11,1935,1555000
1,0,0,3,2,2,731,140,13.9,1960,1485000
1,0,0,4,1,3,731,145,14.2,1970,1335000
1,0,0,2,1,1,731,94,10.4,1950,1322500
1,0,0,5,2,1,731,130,18.8,1965,960000
1,0,0,4,2,2,731,178,23,1985,905000
1,0,0,5,2,4,730,3112,7.8,1920,2608000
1,0,0,5,4,4,730,373,7.5,2014,1830000
1,0,0,6,3,2,730,310,7.5,1968,1300000
1,0,0,3,2,3,730,110,13.9,1970,1215000
1,0,0,3,1,2,730,122,13,1940,1210000
1,0,0,3,1,2,730,155,13.8,1960,1200000
1,0,0,4,1,3,730,153,25,1975,783000
1,0,0,2,1,1,730,93,7.3,1875,762000
1,0,0,5,5,2,729,398,14.2,2016,2248000
1,0,0,4,2,3,729,167,13.1,1905,1560000
1,0,0,5,3,3,729,268,13.8,2005,1525000
1,0,0,4,2,4,729,240,12.4,1970,1215000
0,0,1,4,2,3,729,173,14.7,1970,1060000
1,0,0,3,2,1,729,167,31.7,2001,657500
1,0,0,2,1,2,729,88,14.5,1960,472500
1,0,0,3,2,1,728,150,13.9,1965,1250000
1,0,0,3,2,1,728,719,11.8,1965,1050000
1,0,0,4,3,2,728,153,14.7,1990,1045000
1,0,0,4,3,2,728,164,13.8,1970,1000000
1,0,0,2,1,1,728,73,4.6,1965,657500
1,0,0,3,1,4,727,123,13.9,1970,1403000
1,0,0,4,2,2,727,115,13.4,1960,1229000
1,0,0,4,3,3,727,167,16.7,1970,1211000
1,0,0,3,1,2,727,168,18.8,1970,1001000
1,0,0,3,1,2,727,109,15.3,1952,740000
1,0,0,4,2,2,726,200,13.8,1925,2550000
1,0,0,4,3,3,726,194,10.2,1958,1680000
1,0,0,3,1,1,726,130,10.2,1965,1420000
1,0,0,4,1,0,726,181,12.6,1940,1350500
1,0,0,4,2,2,726,101,16.7,1961,1100000
1,0,0,3,1,4,726,131,13.9,1950,1050000
1,0,0,4,2,4,726,165,18.8,1960,902000
1,0,0,4,2,2,726,223,15.5,1980,700000
1,0,0,3,1,2,726,144,13.5,1966,680000
1,0,0,4,2,2,725,300,10.3,2000,2525000
1,0,0,5,3,4,725,201,13.8,1980,1480000
1,0,0,4,1,1,725,186,13.9,1950,1433500
0,0,1,3,1,2,725,119,16.7,1970,1300000
1,0,0,4,2,0,725,196,23.5,1985,860000
1,0,0,3,2,2,725,225,14.5,1970,840000
1,0,0,3,1,2,725,112,23.2,1980,824000
1,0,0,3,2,3,724,168,11,1940,1830000
1,0,0,4,3,2,724,327,10.3,1940,1650000
1,0,0,4,2,2,724,161,10.5,1960,1086000
1,0,0,4,2,3,724,166,22.2,1985,962000
1,0,0,3,1,2,724,116,22.2,1980,890000
1,0,0,4,3,2,724,330,15.5,1990,853000
1,0,0,3,1,2,724,103,12.1,1970,685500
1,0,0,3,2,4,724,156.6,45.2,2009,650000
1,0,0,4,2,2,724,193,18,2002,605500
1,0,0,2,1,1,724,72,6.5,1975,525500
1,0,0,4,3,2,723,290,10.3,1950,2050000
1,0,0,4,1,1,723,90,13.7,1955,1680000
1,0,0,4,2,2,723,159,11.8,1970,1225000
1,0,0,3,2,2,723,138,25,1980,785000
1,0,0,4,2,2,723,235,14.3,2009,1175000
1,0,0,4,2,1,722,318,15.2,1890,2700000
1,0,0,3,1,1,722,90,9.2,1930,1818000
1,0,0,3,2,4,722,196,9.7,1950,1500000
1,0,0,3,1,0,722,94,17.2,1960,1111500
1,0,0,4,1,2,722,208,10.5,1975,856000
1,0,0,3,1,1,722,115,11.2,1960,840000
1,0,0,4,2,2,721,283,17.9,2010,1740000
1,0,0,3,1,2,721,130,12.4,1965,1420000
1,0,0,3,2,2,721,136,7.9,1980,1223500
1,0,0,3,1,1,721,120,13.9,1970,1200000
1,0,0,3,2,1,721,143,23.5,1984,735000
1,0,0,2,1,1,721,78,7.9,1960,587000
1,0,0,5,3,2,720,392,7.3,1950,3400000
1,0,0,3,2,1,720,147,9.2,1955,1770000
1,0,0,4,3,2,720,249,14.2,1960,1728000
1,0,0,5,2,2,720,174,20,1975,1485000
1,0,0,4,2,1,720,218,14.6,1950,1426000
1,0,0,3,1,2,720,133,13.8,1960,1220000
1,0,0,3,1,2,720,116,16.1,1960,904000
1,0,0,3,1,4,720,140,20.8,1955,881000
1,0,0,3,2,1,720,162,24.8,1960,861000
1,0,0,3,1,2,720,131,25,1970,775000
1,0,0,3,1,2,720,97,12.4,1950,640000
1,0,0,4,2,2,720,163,14.7,2001,630000
1,0,0,4,3,3,719,407,7.9,2007,2595000
1,0,0,4,2,5,719,271,11.8,1950,2100000
1,0,0,4,3,2,719,154,11.4,1920,1565000
1,0,0,4,2,2,719,719,16,1998,1535000
1,0,0,4,2,4,719,200,25,1975,820000
1,0,0,4,2,2,719,251,13.6,2000,800000
1,0,0,3,2,2,719,155,18,2000,645500
1,0,0,4,1,2,718,181,10.1,1920,1920000
1,0,0,4,3,1,718,189,11.8,1939,1845000
1,0,0,2,2,2,718,184,9.2,1950,1600000
1,0,0,3,1,1,718,138,14.2,1955,1586000
1,0,0,5,2,2,718,237,16.7,1980,1480000
1,0,0,4,2,2,717,225,5.6,1890,2625000
1,0,0,4,1,1,717,235,9,1890,2620000
1,0,0,3,1,1,717,153,14.2,1960,1850000
1,0,0,4,3,6,717,247,14.7,1985,1440000
1,0,0,5,3,2,717,310,12.4,1963,1400000
1,0,0,4,2,2,717,191,14.7,1980,1330000
1,0,0,4,1,2,717,180,11.8,1960,1300000
1,0,0,3,1,2,717,141,5.9,1950,910000
1,0,0,4,4,2,716,159,7.4,1925,4525000
1,0,0,4,2,2,716,155,13.9,1965,1316000
1,0,0,3,1,1,716,139,11.2,1950,991000
1,0,0,3,1,3,716,111,10.5,1955,787000
1,0,0,3,2,2,716,154,12.8,1970,695000
1,0,0,3,2,2,716,114,19.6,1979,646000
1,0,0,5,3,2,715,420,9.7,2009,3020000
1,0,0,5,3,2,715,420,9.7,2009,2570000
1,0,0,4,2,3,715,273,8,1920,2355000
1,0,0,4,2,2,715,230,11.2,1920,1812500
1,0,0,4,2,2,715,218,9.7,1985,1800000
1,0,0,3,1,2,715,126,13,1949,1316000
1,0,0,4,3,2,715,271,13,1970,1050000
1,0,0,3,1,0,715,111,11.5,1960,706000
1,0,0,4,2,2,714,188,13.7,1925,2130000
1,0,0,3,2,2,714,164,16.7,1973,1275000
1,0,0,3,1,2,713,720,9.2,1950,1903000
1,0,0,6,3,2,713,295,11.2,1928,1650000
1,0,0,3,1,1,713,83,8.8,1960,1186000
1,0,0,3,1,1,713,127,12.8,1970,900000
1,0,0,4,1,3,713,109,38,1950,695000
1,0,0,4,2,2,713,164,15.5,1982,670000
1,0,0,3,1,1,713,145,24.7,1960,669000
1,0,0,3,1,2,713,155,38,1980,565000
1,0,0,2,1,1,713,60,4.1,1975,682000
1,0,0,4,3,2,712,237,5.6,1975,2286000
1,0,0,3,1,1,712,133,8.5,1940,850000
1,0,0,2,1,4,712,82,11.2,1970,805000
1,0,0,4,2,2,712,364,15.5,1998,751000
1,0,0,3,2,2,711,196,11.2,1915,2020000
1,0,0,5,2,3,711,253,7.5,1940,1950000
1,0,0,5,1,0,711,207,11.8,1950,1815000
1,0,0,4,1,1,711,96,16.7,1960,1250000
1,0,0,3,2,2,711,154,20.4,1985,770000
1,0,0,5,2,2,710,340,11.2,2000,3171000
1,0,0,5,2,2,710,170,9.2,1955,1750000
1,0,0,3,2,2,710,139,11,1945,1500000
1,0,0,1,1,1,710,58,11.2,2015,325000
1,0,0,4,1,2,709,251,6.3,1900,3625000
1,0,0,4,2,2,709,214,11.2,1910,3200000
0,0,1,5,3,2,709,672,9.2,1930,2400000
1,0,0,3,2,3,709,143,11.8,1970,1100000
1,0,0,3,2,3,709,140,18.8,1958,940000
1,0,0,4,3,2,709,327,15.2,2017,850000
1,0,0,5,4,1,708,348,7.8,1940,2600000
1,0,0,4,4,2,708,323,9.2,1985,1900000
1,0,0,6,3,2,708,275,13,1988,1900000
1,0,0,4,3,4,708,275,10.7,1950,1700000
1,0,0,4,3,2,708,150,14.2,1960,1352000
1,0,0,4,2,3,708,184,12.8,1990,835000
1,0,0,4,3,3,708,175,11.2,2007,831000
1,0,0,3,1,1,708,90,14,1960,590500
1,0,0,4,2,2,707,217,10.3,1956,1750000
1,0,0,4,4,4,707,162,13.1,1926,1670000
1,0,0,5,3,2,707,175,14,1955,1351000
1,0,0,3,1,2,707,101,13.3,1940,665000
1,0,0,3,2,1,706,166,9.7,1930,3401000
1,0,0,3,2,2,706,164,7.8,1960,1987000
1,0,0,4,3,2,706,200,14.3,1970,1310000
1,0,0,3,2,2,706,184,12.4,1970,1138000
1,0,0,5,2,2,706,166,9.9,1950,958000
1,0,0,3,1,1,706,129,15,1970,650000
1,0,0,3,2,2,705,158,7.3,1935,2200000
1,0,0,5,3,2,705,365,9.2,2013,1750000
1,0,0,4,2,2,705,226,11.8,1922,1715000
1,0,0,5,3,6,705,313,12.7,2005,1415000
1,0,0,3,1,1,705,128,13,1920,1340000
1,0,0,4,2,2,705,195,13.8,1970,1118000
1,0,0,5,2,2,705,166,9.9,1950,950000
1,0,0,2,1,1,705,115,13,1950,730000
1,0,0,3,1,3,705,135,13,1950,670000
0,0,1,3,1,0,705,118,12.6,1965,610000
1,0,0,4,3,2,704,318,17.3,2014,2200000
0,0,1,3,2,1,704,134,9.2,1940,1600000
1,0,0,3,2,1,704,134,9.2,1940,1360000
1,0,0,3,1,2,704,120,15.5,1970,1110000
1,0,0,6,1,1,704,140,15.4,1950,1065000
1,0,0,4,2,2,704,200,14.7,1981,951000
1,0,0,3,2,4,704,167,13.8,1970,880000
0,0,1,4,1,2,704,196,11.5,1960,840000
1,0,0,4,2,2,704,230,18,2004,737500
1,0,0,3,1,4,704,102,13,1960,703000
1,0,0,3,1,2,704,94,14,1950,550000
1,0,0,2,1,1,703,90,12.3,1960,1114000
1,0,0,3,1,1,703,111,12.8,1965,941000
1,0,0,3,2,2,703,153,35.2,1980,690000
1,0,0,4,2,2,702,239,11.2,1927,2125000
1,0,0,3,2,3,702,145,11,1945,1665000
1,0,0,3,1,1,702,127,7.5,1933,1615000
1,0,0,3,1,1,702,134,13.1,1950,1325000
1,0,0,4,2,2,702,170,13.6,2003,990000
1,0,0,4,2,4,702,140,22.7,1980,805000
1,0,0,3,1,0,702,108,7.8,1950,680000
1,0,0,3,1,1,702,96,17.4,1970,450000
1,0,0,2,1,0,702,86,7.2,1940,902000
1,0,0,4,3,2,701,320,13.7,2015,2800000
1,0,0,4,3,2,701,273,8.5,1885,2600000
1,0,0,2,1,2,701,94,10.9,1940,1820000
1,0,0,4,2,2,701,198,9.2,1960,1530000
1,0,0,5,2,2,701,182.85,16.7,1960,1116500
1,0,0,4,3,2,701,300,16.2,1993,980000
1,0,0,3,1,1,701,120,13.5,1960,586000
1,0,0,4,2,2,700,202,10.5,1930,2830000
1,0,0,4,3,2,700,700,5.6,1992,2600000
1,0,0,3,1,2,700,142,9.2,1930,2200000
1,0,0,4,2,5,700,300,9.7,2007,2000000
1,0,0,3,2,2,700,126,11.2,1920,1915000
1,0,0,4,2,2,700,210,11.4,1920,1900000
1,0,0,5,2,2,700,224,13.7,1950,1805000
1,0,0,4,2,2,700,165,13.9,1950,1690000
1,0,0,5,3,4,700,266,11,1950,1600000
1,0,0,5,3,2,700,454,8,1988,1575000
1,0,0,3,1,2,700,115,12.3,1960,1210000
0,0,1,4,1,1,700,175,13.8,1950,1125000
0,0,1,5,3,2,700,220,13.8,1973,950000
1,0,0,3,1,1,700,145,12.6,1960,950000
1,0,0,5,5,3,700,270,20.5,2010,905000
1,0,0,4,2,2,700,267,12.9,1999,895000
1,0,0,3,2,2,700,126,12.8,1980,835000
1,0,0,3,1,4,700,105,13,1950,822000
1,0,0,4,1,2,700,176,12.1,1960,777000
1,0,0,4,2,2,700,168,12.1,1950,700000
1,0,0,3,1,1,700,98,11.2,1950,650000
1,0,0,4,1,1,700,130,13.5,1950,621000
1,0,0,3,1,1,700,113,28.8,1960,545000
1,0,0,3,1,0,700,151,14.7,1950,472000
1,0,0,5,2,2,699,228,11.8,1925,2250000
1,0,0,3,2,2,699,252,9.7,1985,2125000
1,0,0,4,3,2,699,228,13.8,1985,1900000
1,0,0,3,1,4,699,125,13.5,1960,620000
1,0,0,3,1,4,699,118,19.6,1988,540000
1,0,0,4,2,1,699,110,14,1950,520000
1,0,0,2,1,1,698,196,11.7,1960,1815000
1,0,0,3,2,3,698,194,13.4,1945,1390000
1,0,0,5,2,2,698,246,16.7,1978,1090000
1,0,0,3,1,1,698,114,14.6,1960,890000
1,0,0,3,1,2,698,137,13.8,1960,870000
1,0,0,3,2,2,697,183,10.5,1991,2655000
1,0,0,4,2,1,697,172,7.5,1905,2450000
1,0,0,4,3,4,697,271,7.8,1980,2000000
1,0,0,6,2,2,697,170,7.3,1962,1875000
1,0,0,5,3,3,697,243,13.8,1960,1800000
1,0,0,3,1,2,697,112,5.7,1925,1800000
1,0,0,5,2,1,697,196,8,1920,1652000
1,0,0,3,1,1,697,164,11,1947,1650000
1,0,0,4,2,2,697,255,13.1,1940,1620000
1,0,0,3,1,1,697,128,9.7,1955,1590000
1,0,0,3,2,1,697,128,7.8,1930,1535000
1,0,0,3,2,2,697,143,10.7,1925,1480000
0,0,1,3,1,1,697,121,13.4,1950,1350000
0,0,1,4,1,3,697,155,4.3,1920,1340000
0,0,1,3,2,2,697,158,10.8,1970,1331000
1,0,0,4,2,2,697,194,13,1940,1300000
1,0,0,4,2,2,697,277,12.5,2012,1260000
1,0,0,3,1,1,697,132,11,1970,1225000
1,0,0,4,2,2,697,189,11.2,1960,1138000
1,0,0,4,2,2,697,216,15.4,1970,1075000
1,0,0,3,2,1,697,163,10.4,2017,1000001
1,0,0,3,2,6,697,174,11.2,1960,963500
1,0,0,3,1,2,697,148,13,1955,895000
1,0,0,3,1,0,697,153,13.9,1920,840000
1,0,0,4,1,3,697,133,11.2,1960,780000
1,0,0,3,1,2,697,131.27,11.2,1960,780000
1,0,0,4,3,3,697,213,11.2,1970,770000
1,0,0,3,1,1,697,121,10.5,1950,760000
1,0,0,2,1,0,697,94,13.9,1970,730000
1,0,0,3,1,2,697,135,14.8,1955,650000
1,0,0,3,1,4,697,100,14,1960,632000
1,0,0,3,1,2,697,102,12.8,1960,627000
1,0,0,3,1,1,697,110,13.9,1928,600000
1,0,0,3,1,3,696,128,7.4,1910,2415000
1,0,0,5,3,1,696,248,9.2,1920,2000000
1,0,0,4,2,3,696,274,11,2000,1860000
1,0,0,4,3,4,696,215,13.4,1950,1695000
1,0,0,4,1,2,696,100,13,1930,1337000
1,0,0,4,2,1,696,214,14.6,1955,1200000
1,0,0,3,2,3,696,164,9.7,1950,1150000
1,0,0,4,2,1,696,183,13.8,1950,1005000
1,0,0,4,2,2,696,142,11.2,1965,905000
1,0,0,4,1,2,696,160,11.5,1955,865000
1,0,0,4,2,2,696,199,10.5,1999,780000
0,0,1,4,1,2,696,123,14.9,1956,761000
1,0,0,3,1,1,696,132,14.5,1975,720000
1,0,0,4,2,2,696,158,14,1960,631000
1,0,0,3,1,2,696,118,13,1960,610000
1,0,0,3,1,2,696,148,13.5,1960,480000
1,0,0,4,1,2,695,142,11.2,1970,2405000
1,0,0,5,3,2,695,360,7.5,1950,2100000
1,0,0,5,3,2,695,305,14,2015,1600000
1,0,0,4,2,2,695,160,14.2,1970,1480000
1,0,0,3,2,2,695,130.52,14.3,1960,1451000
1,0,0,3,1,2,695,133,7,1960,1250000
1,0,0,2,1,2,695,114,12.2,1950,1075000
0,0,1,3,1,1,695,141,8.7,1940,940000
0,1,0,3,1,4,695,165,14.6,1970,836000
1,0,0,5,4,4,695,176,13,1950,810000
1,0,0,3,1,4,695,130,22.7,1963,730000
1,0,0,3,1,1,695,141,14.5,1970,722000
1,0,0,3,1,1,695,102,13.5,1950,687000
1,0,0,5,3,2,694,323,13.7,2011,2980000
1,0,0,4,2,1,694,217,7.9,1950,1470000
1,0,0,3,1,1,694,158,9.7,1950,1430000
1,0,0,5,3,3,694,210,8.9,1975,1170000
1,0,0,3,1,2,694,125,13,1950,1165000
1,0,0,5,2,5,694,232,8.7,1950,1151000
1,0,0,4,2,2,694,265,38,2009,945000
1,0,0,3,1,3,694,136,27,1975,875000
1,0,0,4,1,2,694,183,11.5,1974,855333
1,0,0,3,1,2,694,110,8.6,1960,797000
1,0,0,3,1,2,694,110,13,1960,705000
1,0,0,3,1,0,694,113.6,10.5,1950,695000
1,0,0,3,1,1,694,155,13.5,1960,682000
1,0,0,3,2,2,693,158,13.1,1925,2080000
1,0,0,4,3,2,693,192,13,2014,1217500
1,0,0,4,2,2,693,212,11.8,1975,1100000
1,0,0,3,1,3,693,134,9.4,1950,1070000
1,0,0,3,1,2,693,93,8.4,1950,920000
1,0,0,3,1,2,693,129,21.3,1950,751000
1,0,0,4,3,1,693,120,14,1980,650000
1,0,0,4,2,2,693,174,31.7,1995,570000
1,0,0,3,1,2,692,164,7.8,1940,2105000
1,0,0,3,2,2,692,313,8.1,1955,1750000
1,0,0,4,2,1,692,195,13.1,1890,1600000
1,0,0,4,2,2,692,179,14.2,1970,1408000
1,0,0,3,1,2,692,147,13.9,1949,1197000
1,0,0,3,1,2,692,164,13,1940,1110000
1,0,0,3,1,2,692,117,9.7,1960,910000
1,0,0,3,1,2,692,125,11.4,1950,908000
1,0,0,3,1,1,692,120,12.3,1940,760000
1,0,0,4,1,1,692,181,14,1960,650000
1,0,0,4,3,2,691,374,4.6,2000,5500000
1,0,0,4,2,2,691,193,11.8,1935,2005000
1,0,0,4,3,4,691,213,14,1950,1600000
1,0,0,3,2,2,691,150,11.2,1950,1555000
1,0,0,3,1,2,691,140,7.9,1950,1535000
1,0,0,3,1,2,691,140,14,1950,865000
0,0,1,3,2,1,691,177,16.5,1975,635000
1,0,0,3,2,1,691,109,36.9,1960,611000
1,0,0,3,1,2,691,170,13.5,1960,520000
1,0,0,4,2,4,690,248,5.6,1890,2850000
1,0,0,3,2,2,690,245,13,1970,1328000
1,0,0,3,1,2,689,152,13.1,1920,1760000
1,0,0,5,2,2,689,292,7.9,2007,1730000
0,0,1,3,2,4,689,165.5,8.5,1950,1199000
1,0,0,3,1,2,689,110,8.7,1920,920000
0,0,1,3,2,5,689,128,13.9,1951,800000
1,0,0,5,3,2,688,347,10.4,1910,2575000
1,0,0,4,2,3,688,187,13.7,1925,2140000
1,0,0,3,1,3,688,105,8,1930,1295000
1,0,0,4,3,2,688,166,8.7,1960,1180000
1,0,0,5,5,4,688,490,14.8,2006,1150000
1,0,0,3,1,1,688,192,9.8,1950,1115000
0,0,1,4,1,2,688,161,14.6,1950,1035000
1,0,0,4,2,4,688,175,16.6,1970,650000
1,0,0,4,2,4,688,204,34.9,2002,647000
1,0,0,3,2,2,688,121,34.1,1990,605000
1,0,0,4,2,2,687,215,9,1935,2950000
1,0,0,4,2,2,687,237,11.4,1983,1830000
1,0,0,3,1,1,687,120,8,2016,1470000
1,0,0,2,1,1,687,104,11,1940,1440000
1,0,0,4,2,1,687,180,5.6,1955,1312000
1,0,0,3,1,1,687,110,7.9,1975,1220000
1,0,0,2,1,4,687,94,13.1,1960,786000
1,0,0,3,1,1,687,122,15,1978,721000
1,0,0,4,2,2,686,210,7.8,1960,2030000
1,0,0,3,1,2,686,122,13.9,1950,1352000
1,0,0,3,1,3,686,151,9.9,1970,975000
1,0,0,4,2,2,686,135,9.9,1950,955000
1,0,0,4,2,2,686,198,12.8,1995,830000
1,0,0,4,2,1,685,207,9.7,1940,2410000
1,0,0,3,1,3,685,175,10.3,1950,2060000
1,0,0,3,1,2,685,143,9.2,1941,1665000
1,0,0,4,2,2,685,141,31.7,1970,362000
1,0,0,4,2,2,684,331,4.6,1963,4000000
1,0,0,5,4,4,684,427,9,2013,3550000
1,0,0,4,3,2,684,317,13.7,2008,2500000
1,0,0,3,2,2,684,232,7.9,2000,1850000
1,0,0,3,2,2,684,147,8,1950,1425000
1,0,0,4,1,2,684,196,13.9,1970,1370000
1,0,0,3,1,2,684,77,10.3,1940,1300000
0,0,1,3,2,2,684,150,16.1,1985,897000
1,0,0,4,2,4,683,199,13.8,1980,2500000
1,0,0,4,2,1,683,145,8,1920,1467000
1,0,0,4,2,2,683,232,5.9,1978,1340000
1,0,0,5,2,2,683,223,12.1,1960,1300000
1,0,0,5,2,2,683,190,13.9,1960,1275000
1,0,0,3,2,2,683,200,12.8,1995,703000
1,0,0,4,2,1,683,138,13,2017,550000
1,0,0,2,1,1,683,72,6.1,1940,503500
1,0,0,4,2,2,682,240,10.7,1960,1940000
1,0,0,4,3,3,682,315,15.5,1995,1860000
1,0,0,4,2,3,682,166,17.2,1973,1260000
1,0,0,5,3,3,681,263,8.5,1960,1501000
1,0,0,4,2,2,681,158,13.8,1970,1280000
1,0,0,4,2,3,681,168,22.2,1970,952000
1,0,0,3,2,2,681,135,11.2,1940,882500
1,0,0,2,1,1,681,80,11.2,1968,760000
1,0,0,4,2,2,680,680,16,2006,1820000
1,0,0,3,2,3,680,170,9.2,1935,1735000
1,0,0,3,1,2,680,129,8.4,1960,1115000
1,0,0,4,1,2,680,170,25.2,1970,761000
1,0,0,4,2,2,680,230,20.4,2011,715000
1,0,0,4,2,2,680,205,18.4,1985,650000
1,0,0,3,2,2,679,203,7.9,1940,2730000
1,0,0,5,2,2,679,288,10.7,1950,1655000
1,0,0,4,2,4,679,190,17.9,1960,1200000
1,0,0,3,1,2,679,143,8.8,1950,930000
0,0,1,3,1,2,679,130,16.3,1965,638000
1,0,0,5,3,2,678,349,9.7,2001,2800000
1,0,0,1,1,1,678,303,7.9,2016,2100000
1,0,0,4,2,4,678,233,10.7,1940,2050000
1,0,0,4,2,1,678,162,11.8,1920,1918000
1,0,0,4,1,2,678,177,5.2,1900,1400000
1,0,0,4,2,1,678,184,13,1950,1167500
1,0,0,3,1,2,678,124,8.7,1950,907000
1,0,0,3,1,3,678,127,31.7,1975,500000
1,0,0,3,2,2,677,110,6.7,1960,865000
1,0,0,3,2,1,677,138,15.5,1980,705000
1,0,0,2,1,1,677,88,13,2012,725000
0,0,1,3,1,2,676,160,7.3,1925,1975000
1,0,0,1,2,1,676,136,9.1,1965,1720000
1,0,0,3,1,3,676,146,13.9,1970,1266000
1,0,0,3,2,2,676,272,11.2,1950,1025000
1,0,0,4,2,2,676,181,22.2,1975,854000
1,0,0,5,2,2,676,100,11.2,1960,845000
1,0,0,3,1,2,676,113,11.2,1960,827000
1,0,0,3,1,2,676,121,12.9,1980,695000
1,0,0,2,1,1,676,61,12,2012,465000
1,0,0,4,2,3,675,228,6.9,1920,1940000
1,0,0,4,3,2,675,332,35.2,2005,975000
1,0,0,4,2,2,675,181,13.8,1985,945000
1,0,0,4,2,2,675,190,23.5,1980,936000
1,0,0,2,2,1,675,100,13.8,1950,857000
1,0,0,4,1,3,675,147,31.7,1980,430000
1,0,0,4,3,2,674,336,9.7,1997,2730000
1,0,0,5,2,2,674,281,5.6,1959,2600000
1,0,0,4,2,2,674,183,10.7,1950,2504000
1,0,0,4,3,2,674,250,12.4,1982,1663000
1,0,0,3,2,2,674,141,6.2,1920,1225000
1,0,0,3,1,2,674,98,17.5,1950,985000
